gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,compared_condition,gene_wb
C38C3.10,81.55133042727094,-1.3912043671772454,0.516385740555289,1.9799896823693107e-4,0.0029323228733109017,A,C38C3.10
Y106G6D.6,8.497203503161423,-2.8334521654552054,1.141186372749537,1.993951001237823e-4,0.0029497181811644862,A,Y106G6D.6
Y8A9A.2,22.57010639142095,3.0901582551719566,1.2757331103179053,2.0242890433355042e-4,0.0029912746196413876,A,Y8A9A.2
K07B1.4,55.554980995649515,-1.724193417118777,0.6762188337621613,2.0337804535159137e-4,0.0030019681771741545,A,K07B1.4
cyp-13A8,5.549216531883284,-3.7042858819145437,1.852924720946273,2.0616070549848013e-4,0.0030396717973496835,A,T10B9.4
T22C1.9,10.649438694197581,-2.838435605594247,1.1506268302027216,2.0683143426438087e-4,0.003042821785409908,A,T22C1.9
spp-20,59.3674727136591,-3.3958241049648152,1.4836043828006893,2.0660758120156142e-4,0.003042821785409908,A,K04A8.8
M04D5.3,41.886810828212596,-2.513260377038567,1.0066289891101614,2.0747641906890043e-4,0.00304894154909861,A,M04D5.3
dhs-20,28.661355142203963,-2.0652430160794775,0.8243438866110647,2.0921775188304336e-4,0.003071141288391223,A,F35B12.2
myo-3,52.08781921854272,-2.7806313874706317,1.1274870196602595,2.113647032289154e-4,0.0030992397123235462,A,K12F2.1
ZC412.10,14.661475210302726,-2.3663952012679137,0.9488377090247512,2.1201904465011854e-4,0.0031054142579446404,A,ZC412.10
grsp-2,29.95051066311958,-3.1534974482679767,1.3254270171331977,2.126186072715653e-4,0.003110773777157825,A,T28C6.1
Y48B6A.1,109.82516536314921,1.5377324633927776,0.5932216871332185,2.13654146243525e-4,0.003122493197679793,A,Y48B6A.1
H25K10.4,15.490312324145883,-3.4919661431910938,2.38975561712802,2.1405497927237633e-4,0.003124921046088178,A,H25K10.4
F13D12.10,66.09805417498232,-1.381600134143871,0.516885472782233,2.169282488990527e-4,0.003163398363463294,A,VF13D12L.3
pgp-9,81.54815186091986,1.5780362312119478,0.614250101841769,2.1881182981285305e-4,0.0031873749476239886,A,C47A10.1
flp-8,411.51620405659935,1.2690877841954131,0.45999926090171595,2.1959100956199835e-4,0.0031952291817578644,A,F31F6.4
K09E4.3,46.96714766857927,1.4263667158509918,0.5412683939927793,2.2341684169056093e-4,0.0032473491596813624,A,K09E4.3
F10D2.8,5.128387980046282,-3.5906199023465626,1.7244965318730536,2.2421459731505962e-4,0.0032518443885105703,A,F10D2.8
C06H5.11,142.43790711069232,-2.4777555430471083,1.0032645335095098,2.2418884864017105e-4,0.0032518443885105703,A,C06H5.11
E04F6.10,27.67492635660009,1.9864825488664155,0.8009961409473849,2.290247922638772e-4,0.003317993562787009,A,E04F6.10
ttr-32,62.077511387715276,-2.285649449836397,0.9287332270894505,2.3428649699713914e-4,0.0033905330663259897,A,R13A5.3
Y60A3A.21,36.675866767058814,-1.3587821532784419,0.5115825608914049,2.4165786299258903e-4,0.00349341236469417,A,Y60A3A.21
D1086.12,39.42931329397052,-2.411782238697066,0.9867839547844404,2.424640289210063e-4,0.0035012647299937937,A,D1086.12
Y59A8B.26,4878.064159926445,-2.2039136936781647,0.8998572816327601,2.4427003911845066e-4,0.0035235225361029817,A,Y59A8B.26
T04C12.33,23.047937646312363,-2.9051165198598143,1.220118578709709,2.4532371400504024e-4,0.003531070192716871,A,T04C12.33
M03B6.5,11.216201860499877,-3.0117236897635955,1.2788760221844286,2.450997175524569e-4,0.003531070192716871,A,M03B6.5
F13H8.2,266.541349268786,1.342894489666487,0.5045201551500276,2.4650280137751486e-4,0.003540386512988385,A,F13H8.2
Y53F4B.45,1990.2879915581855,-1.1897203718504168,0.4245224317211854,2.462951176507708e-4,0.003540386512988385,A,Y53F4B.45
Y43C5A.7,929.447203632186,-1.0345408196201928,0.346256657318468,2.482963676302781e-4,0.0035623037054197445,A,Y43C5A.7
dylt-1,811.4848608432512,1.0646130202264423,0.36199199261243353,2.546011348543393e-4,0.0036488261673311875,A,F13G3.4
nifk-1,188.59864043161457,1.248248777846337,0.45708163756477344,2.5606688000734184e-4,0.003661948915593716,A,T04A8.6
F41B4.2,200.0986080423621,1.4393137088272978,0.5565599841893865,2.5595229155229375e-4,0.003661948915593716,A,F41B4.2
H35B03.2,18.42854593887506,2.284851121132561,0.9420416014230821,2.5935410733553634e-4,0.003701008129759197,A,H35B03.2
ben-1,23.08857756079559,2.1233368855009966,0.8730595321312412,2.59320032427358e-4,0.003701008129759197,A,C54C6.2
lfe-2,493.63444182157014,-1.1225017915850941,0.3924930850306412,2.6202562449687656e-4,0.0037351275851728208,A,C46H11.4
T08G5.15,40.074294750461405,-2.8483159068953574,1.2069273001069454,2.6447706460795705e-4,0.003758001748335475,A,T08G5.15
F25H8.1,69.55423951850896,1.4928714465859232,0.5872129499032875,2.690645483938228e-4,0.003819110231679485,A,F25H8.1
T08B1.1,41.283163418849284,1.6376927851729257,0.6588791228570082,2.6944780968576925e-4,0.003820477250432728,A,T08B1.1
fbxl-1,884.4673838400593,-1.0275787616509369,0.3458414001509566,2.698246080180223e-4,0.003821749820374414,A,C02F5.7
pcm-1,22.593461717439983,-1.5970995193914002,0.639818147528175,2.7165578123899113e-4,0.0038435973128755872,A,C10F3.5
dbl-1,188.6364416916155,1.5796682162009557,0.6314372519154461,2.7227212863001533e-4,0.003848228365796204,A,T25F10.2
C34D1.4,76.99179096748239,-1.2729328619114846,0.4738169850554136,2.743391655384547e-4,0.0038702213596987904,A,C34D1.4
W09H1.1,20.978284253352452,1.8142409159033661,0.7432832028602737,2.744095661375738e-4,0.0038702213596987904,A,W09H1.1
snr-3,258.9090991865276,1.1165186801540972,0.3919802162527667,2.782010701633886e-4,0.003919543966301964,A,T28D9.10
nep-1,158.1217998689172,-1.67628435762564,0.6802146118098339,2.786495478268899e-4,0.00392171255789346,A,ZK20.6
asp-4,127.86665759292418,-1.8040528541000505,0.7411817240727653,2.818696312712668e-4,0.003958662732854057,A,R12H7.2
C06C3.4,13.364365300206739,3.285027499075559,1.5152755432928673,2.82711199703809e-4,0.003966298116814028,A,C06C3.4
R11D1.12,719.6486532641981,-1.5894430734611575,0.6402433975707771,2.864101558466756e-4,0.004009742181853458,A,R11D1.12
mtd-1,9.815032838293993,3.4674658280950914,1.734922613502704,2.906210687860843e-4,0.004060156253743889,A,ZK337.5
cyp-35A3,11.332901409638499,-3.241580861798807,1.489156882840167,2.904314363808403e-4,0.004060156253743889,A,K09D9.2
VC5.2,44.080918397783144,-2.078449027464796,0.8684792264970339,2.932839506407473e-4,0.004088777506629225,A,VC5.2
eif-6,652.4933438833076,1.1974242695778912,0.43745305048017996,2.955034046712503e-4,0.004111110062479652,A,C47B2.5
F21H7.12,11.575056309028227,-3.546683000583114,2.050735610683462,2.952385724155418e-4,0.004111110062479652,A,F21H7.12
ttr-47,13.893956298056551,-2.420470870527612,1.0221370555399283,2.975121546274768e-4,0.004134735727254933,A,H14N18.3
W10G11.3,20.943009330694135,-2.2380170590271393,0.9411532361877227,2.987124229166836e-4,0.00414708779844914,A,W10G11.3
R04A9.1,19.355937431786884,-1.801919263638157,0.7475642807278046,3.041206381334055e-4,0.004213384158281125,A,R04A9.1
nlp-14,1540.8870654074267,-1.1651800742546503,0.4216236445241523,3.039735575316352e-4,0.004213384158281125,A,D1009.4
C04F12.8,429.39654088112155,-1.2629929186340842,0.4748150171320685,3.073683918800375e-4,0.00424953558617946,A,C04F12.8
clp-4,302.01493917598765,-1.3020943558063043,0.49610933616857783,3.0838747250006254e-4,0.004259202083885719,A,Y39A3CL.5
R02F2.8,81.06663394322447,-1.2946331514776046,0.49279523635401046,3.121261317707588e-4,0.0043016100860228165,A,R02F2.8
C41D11.3,159.91777077372453,-1.0704509831653604,0.3732405252595037,3.1384751273148283e-4,0.004316700190606366,A,C41D11.3
mrpl-30,54.976530753377936,1.4180563397585166,0.559777753927299,3.162650204147859e-4,0.004345461797525758,A,W04B5.4
F20D1.3,151.894126176417,-1.2612080155614092,0.47637306770668697,3.214079490777772e-4,0.004411572612393325,A,F20D1.3
ZK673.1,129.8185539715532,2.1096508098394526,0.8943148707496997,3.2264035441478925e-4,0.00442392757845366,A,ZK673.1
rnr-2,49.99554520368802,1.6352239675361862,0.6738907074588429,3.266933642714529e-4,0.004474892440236754,A,C03C10.3
H20E11.3,21.90674861910676,2.6147437575016133,1.1322520313428026,3.2806431519197504e-4,0.004489052715792349,A,H20E11.3
fmil-1,19.443112174347988,2.15158095498485,0.916262715312268,3.3020412067894667e-4,0.004513693698890653,A,Y37E11AL.6
ztf-2,180.03603429773733,2.4725886112606315,1.0662107559365523,3.3444309787753466e-4,0.004562269882317107,A,F13G3.1
fbxa-19,5.552678782353976,3.435862172746138,1.8062960078524652,3.342236330191873e-4,0.004562269882317107,A,Y82E9BL.15
trm-2A,139.69796710442415,-2.4652808457843167,1.0629313020152205,3.348476996641122e-4,0.004563113892863859,A,H24K24.4
C44B11.4,696.1832649786226,-1.025648163120799,0.3529984098825621,3.3556208186668083e-4,0.00456817337216052,A,C44B11.4
ugt-51,7.2526559790834595,-3.4619005375575993,1.9091369422041797,3.4057926435756127e-4,0.004627012577200582,A,C03A7.11
C29E4.15,38.591258614234306,2.394895466898856,1.032812303410514,3.4121894036299023e-4,0.004630977545354589,A,C29E4.15
C25F9.4,5.131074349755425,3.2194446589876966,1.541050104276536,3.435785653774882e-4,0.004658253583946922,A,C25F9.4
C07A12.7,66.54942719520288,-1.248070950299135,0.47469444286219853,3.539301011233359e-4,0.00479371858225442,A,C07A12.7
C37E2.2,26.080458903517915,2.3656684529773684,1.0256055083147455,3.5496796213156445e-4,0.004802889682743546,A,C37E2.2
rbd-1,127.85149716557413,1.0123364502192411,0.3484963779523071,3.557430155698211e-4,0.004808489857153907,A,T23F6.4
Y48G9A.7,19.254970668811367,-3.063189868482753,1.424270388796869,3.5646729973599927e-4,0.004813393132540663,A,Y48G9A.7
cpin-1,10.725461509240095,3.052948794530965,1.4184736835623921,3.58430126200468e-4,0.004830099899021286,A,F38E11.3
clec-57,9.888387159742633,3.217234046685748,1.5606158096757785,3.5979311933026894e-4,0.004843564803602832,A,F08H9.6
mct-4,894.5415615032649,1.253028086511731,0.47950042156688877,3.6673572071223054e-4,0.004932039783396604,A,K05B2.5
pbrm-1,930.7880250034041,-1.8493948724337117,0.7920771036828571,3.759711930284454e-4,0.005046048854819276,A,T28F4.5
paqr-3,9.415125862681807,-3.39007657376316,1.8635533401413498,3.81092431405568e-4,0.005109632056126618,A,Y67A10A.8
F02E11.2,514.2667216065641,-1.1013722605670988,0.39870111081468956,3.864909543695412e-4,0.005176801374724418,A,F02E11.2
clec-37,39.66535466743093,2.557677763968225,1.1380765723721276,3.90021414792341e-4,0.0052188393131107815,A,Y102A5B.3
dcar-1,131.82358004494887,-1.0763994583213625,0.3861171430882223,3.939499961148912e-4,0.005266114707102069,A,C06H5.7
ttr-59,27.092853965768782,-2.608663343137869,1.1690463598163772,3.9722776662054314e-4,0.005299289062911735,A,T08A9.11
mrpl-15,119.06030473057147,1.415153564644249,0.5747707626203361,3.9876044279553533e-4,0.005309407885702043,A,Y92H12BR.8
dpy-20,35.30303323037441,-2.7255497920598692,1.2354328719081131,3.987838279782217e-4,0.005309407885702043,A,T22B3.1
C29F7.1,21.94010148502223,-1.8364000866061807,0.7925517698187329,3.9967370618281727e-4,0.005315939784333695,A,C29F7.1
B0238.12,108.0046686789882,-1.4413093016875296,0.5896319520495912,4.016906519205419e-4,0.005337434470728638,A,B0238.12
W07E6.2,89.83263755754103,1.1084309719841163,0.4045111182788127,4.0296664136155007e-4,0.0053461066265684245,A,W07E6.2
clec-3,7.197761234887971,3.336040356912529,1.8005108887619292,4.0314639124791184e-4,0.0053461066265684245,A,C41H7.7
F02C12.1,24.18850519499325,-2.277080707470857,1.0045096242711713,4.038825717070522e-4,0.005350539860405665,A,F02C12.1
Y39A1A.9,125.59333474192287,1.5081537175549449,0.62647405418955,4.052020975765633e-4,0.0053573592126458435,A,Y39A1A.9
T10G3.1,31.51486022924002,-2.4818436312919347,1.1064772076360985,4.051238036084919e-4,0.0053573592126458435,A,T10G3.1
F08G2.5,9.11818502622643,2.927969974226257,1.3709209329930776,4.078505062451689e-4,0.00538702543665494,A,F08G2.5
tatn-1,451.4073365154444,1.6064787629658899,0.6798498632528099,4.1177731606397566e-4,0.005433501671036444,A,F42D1.2
ced-1,218.50365342146327,-1.3276692590222154,0.5288103188135643,4.138923796583765e-4,0.005452522662382702,A,Y47H9C.4
nspc-2,14.067204956631443,3.09973354834508,1.5142218085900656,4.146145317208794e-4,0.005454721220683585,A,C03G5.9
Y41D4B.11,77.38640148847368,1.3213984626875601,0.5258426406202295,4.1733503547213436e-4,0.005477975859362032,A,Y41D4B.11
F08F1.3,104.52383477981944,-1.905269447264503,0.8311103416036134,4.176164561553599e-4,0.005477975859362032,A,F08F1.3
epg-4,68.82692420908151,-1.3416883826993986,0.5379213543507846,4.214489460417296e-4,0.005522806365747626,A,F37C12.2
pqn-59,1307.1028138838342,-1.2002504784964587,0.45855636395370486,4.257432279118807e-4,0.005573594234433411,A,R119.4
ate-1,71.52614222746494,1.2507209557418528,0.48748540045236893,4.280217751319244e-4,0.005597919365526957,A,K07A1.10
mrp-3,9.233891300735042,-2.7781828413695573,1.2877010677868397,4.311307856311149e-4,0.005633047379678767,A,E03G2.2
hlh-6,7.515986555063859,-2.7611145790638343,1.2776082895593914,4.3208083637131807e-4,0.005639925740635028,A,T15H9.3
T28C12.4,362.758939330322,-1.3239330267239227,0.5301377118961349,4.353643981303071e-4,0.005677219977186002,A,T28C12.4
mcm-7,69.4586560701163,2.457333020828043,1.1082447051633983,4.3595675909983235e-4,0.005679381889095076,A,F32D1.10
lrp-2,222.83478207837376,-1.1441678430536886,0.42834072723532085,4.3676630739524473e-4,0.005680720217465788,A,T21E3.3
F13E9.15,391.8135833285189,-1.2005068598366195,0.460182034868174,4.369128363140278e-4,0.005680720217465788,A,F13E9.15
obr-2,42.22462654089599,-1.6103681059353208,0.6892842943004941,4.4596167804449727e-4,0.005787069962460464,A,F14H8.1
R02C2.7,38.633068842205276,-1.318494225394824,0.5291119328235292,4.486869541015888e-4,0.005814423163241508,A,R02C2.7
papl-1,96.71652088677871,2.0400363891733617,0.9058804113700586,0.00044894299322609813,0.005814423163241508,A,F18E2.1
Y70G10A.3,460.73732826668396,-1.0470982691443598,0.37628031369139586,4.5004631361868154e-4,0.005823048221107022,A,Y70G10A.3
B0416.3,56.01177288559771,-1.558742100608102,0.6637346854494938,4.555548342993985e-4,0.005882887549817839,A,B0416.3
acl-12,500.83757909513156,-1.084013376499549,0.39722079007688904,4.5807047139222087e-4,0.005909641721042663,A,C01C10.3
Y75B8A.3,31.820228816500997,-1.8631869137718742,0.8227105428863725,4.6279686895089677e-4,0.005959069161713965,A,Y75B8A.3
cpsf-2,36.78107278319718,1.3641257901342692,0.5579847363065872,4.6738505605830775e-4,0.006012332981990638,A,F09G2.4
mboa-1,34.024678467775914,-1.9579039802926104,0.8724017202623922,4.724273373723695e-4,0.006065474994962129,A,B0395.2
Y46H3A.5,23.610384217494367,-3.019021818603927,1.5004878735750449,4.7521094152647094e-4,0.006095335718192133,A,Y46H3A.5
B0361.6,109.93353093128471,1.1645161006984988,0.4459139910850103,4.880289845800756e-4,0.006253722714821104,A,B0361.6
T28H10.2,12.563402982955973,2.395080854404566,1.0981069835906225,4.886609087911374e-4,0.0062557993650434645,A,T28H10.2
nhr-12,29.397218858548133,-1.5251053962517442,0.6518887958488193,4.894788203728921e-4,0.006260250734336874,A,R04B5.4
flp-32,1601.1525232996928,-1.0265000457192837,0.3689112583967327,4.900080296883368e-4,0.0062610047094726635,A,R03A10.2
ZK970.7,35.29860337031882,-2.9537290380352412,2.353494571598225,4.984730681874079e-4,0.006356964013263552,A,ZK970.7
dex-1,19.380880698163157,2.699085727784007,1.2785378241828171,5.001016515871905e-4,0.006371630037542445,A,D1044.2
dgtr-1,20.941933995289475,-1.6165076459326557,0.7046607049503051,5.05509149698602e-4,0.006428222367800562,A,W01A11.2
ost-1,677.9968499009937,1.0345829096757326,0.37492691934005634,5.085370208530499e-4,0.0064543964686725516,A,C44B12.2
ZK836.3,18.990347833270324,-2.300145177778663,1.0564970988429192,5.102628628101195e-4,0.006466759790991398,A,ZK836.3
T03F6.4,51.54584077744765,-1.8918744029094312,0.850397834219934,5.148281677826763e-4,0.0065055437988546195,A,T03F6.4
math-39,14.421516101186464,2.803056023078481,1.35756844295237,5.150100018020706e-4,0.0065055437988546195,A,T08E11.2
Y75B8A.7,75.45633868253866,1.1478932232717551,0.4395049021640836,5.163784545245805e-4,0.006516647150275132,A,Y75B8A.7
F16H6.7,13.139842257665501,-2.244835102511822,1.031519234020636,5.209776495745078e-4,0.00656224827477294,A,F16H6.7
C53B7.3,240.43486074187138,-2.010604623236027,0.912684262740488,5.227336206605457e-4,0.006578143124267018,A,C53B7.3
F36D1.10,15.844134623851318,-2.7013839058369244,1.2954384626167372,5.281616159014295e-4,0.006627656695675432,A,F36D1.10
T10B5.8,14.417798363300971,-2.4172973604140173,1.125826928063565,5.279557866386552e-4,0.006627656695675432,A,T10B5.8
B0379.1,52.616499939873414,-2.4148642914518677,1.1261574901188085,5.321736836550281e-4,0.0066654378402474556,A,B0379.1
fip-6,55.19818358575665,-3.151332402515692,1.7282264317368448,5.35497462497916e-4,0.006700764300467343,A,F53B6.9
cup-2,88.11153730120272,-1.1123713186589979,0.4213720983373304,5.389216893424733e-4,0.006737280161413794,A,F25D7.1
K04C2.3,456.91508152472545,-1.1715701833849164,0.4557816176180708,5.395812486008716e-4,0.006739197695939966,A,K04C2.3
W02H5.11,3.479733679083113,-3.185389016219546,1.8080344784755118,5.409948051564305e-4,0.0067505199961131355,A,W02H5.11
C49C3.9,39.92258049314884,1.6572629822660858,0.7348097628245207,5.474472397268135e-4,0.006805520587976467,A,C49C3.9
T25G12.13,5.593936809074493,-3.1857055642247905,2.101365276116955,5.464540867505519e-4,0.006805520587976467,A,T25G12.13
ttr-8,36.169258696993296,-1.4624784788836458,0.627006929841231,5.494277298612664e-4,0.00681740987453206,A,R13A5.6
sri-47,5.265495806313473,-3.02184251816768,1.5748403507590438,5.510587663856735e-4,0.006831281578825751,A,F22E5.4
F35E8.6,25.704661725728034,-2.9158492638603444,1.4768764117043238,5.581208762021179e-4,0.0069059677934525995,A,F35E8.6
T08B1.4,45.7246725466378,-1.7403115021124436,0.781602526248183,5.588650145732643e-4,0.006908754692691217,A,T08B1.4
nceh-1,8.00713560300904,-2.629762187686831,1.2651071521839325,5.595508151523144e-4,0.0069108159118162465,A,Y43F8A.3
C14B9.3,13.843133712938107,2.2435739580614498,1.0476544715230098,5.718194641958799e-4,0.007055796428455927,A,C14B9.3
hum-1,583.4480800843139,-1.0948526496616324,0.414729047314639,5.751282105770697e-4,0.007090052773725098,A,F29D10.4
aqp-6,81.99985252265513,-2.0361982143158244,0.9401346739367065,5.759038738157691e-4,0.007093047341335013,A,C32C4.2
ceh-88,56.003097644809806,-1.0353003059966919,0.3815154474557433,5.821215744198219e-4,0.00715960075920193,A,C49C3.5
F23D12.11,7.322406803546444,-2.844326747438983,1.4327522131959434,5.823830270554071e-4,0.00715960075920193,A,F23D12.11
ech-9,36.71976847952218,2.6114036037987396,1.2655300258541766,5.850486981078006e-4,0.007179113701942174,A,F01G10.3
ZC376.3,9.644105480703939,-2.8759139289901694,1.4631770970985238,5.87585522906969e-4,0.007203603731108089,A,ZC376.3
bam-2,171.53437498185255,1.4857564940148533,0.6464613938543308,5.885119086602523e-4,0.007208323414813799,A,Y71F9AR.1
F55H12.7,5.850457179443321,-2.9954627683361967,1.5875609650230915,5.948635239901621e-4,0.007279423675004611,A,F55H12.7
Y42G9A.2,71.15761820112238,1.4750021802576327,0.6414050149983097,5.958243510527479e-4,0.007284486143173815,A,Y42G9A.2
ptc-3,131.6735290509769,-1.458849240829002,0.6327558722014043,6.003759866640602e-4,0.0073333998958213745,A,Y110A2AL.8
C32D5.6,34.05132960244126,1.2854648810345444,0.5309483269579396,6.052484668831487e-4,0.007386139402458517,A,C32D5.6
Y57G7A.1,20.215234066640623,-1.945837254356521,0.901918507257652,6.1220220985426e-4,0.007457328656907244,A,Y57G7A.1
let-2,769.2551658926443,1.5733935839015722,0.7019990166974837,6.235887965461463e-4,0.007589087054127415,A,F01G12.5
F08G5.3,86.71275271187906,-1.3015175843568296,0.5431362635950011,6.264173143030052e-4,0.00761654805719654,A,F08G5.3
F53C11.1,86.8111373933883,1.395817723758349,0.5997697454161889,6.283466234447548e-4,0.007633035533342578,A,F53C11.1
acer-1,1469.383596247852,-1.0889987538661037,0.41662963612083304,6.353373462215489e-4,0.0077038992965334264,A,C44B7.10
F23B12.7,354.913252543029,1.128042530249901,0.43972447448259444,6.360791984779472e-4,0.00770587665926787,A,F23B12.7
F57H12.6,12.239172624543432,-2.810621390829181,1.4410511451796455,6.392759170829071e-4,0.00773756323640166,A,F57H12.6
C17H12.6,11.469308347031118,3.0224754653917336,1.6702282257773604,6.41022678958517e-4,0.0077516584447354184,A,C17H12.6
ets-4,84.5805468065968,1.988328403602916,0.931723234178561,6.427934282483243e-4,0.00776601787994391,A,F22A3.1
B0361.9,450.4495991452717,-1.197620512401511,0.48234304983266896,6.447944182688261e-4,0.007782382375042071,A,B0361.9
B0416.7,34.36069179933951,-1.771684228708366,0.8158015370489347,6.45316970260361e-4,0.007782382375042071,A,B0416.7
chil-22,18.034797973966693,2.907231262956617,1.5373049157082885,6.479147432105552e-4,0.007799581275863773,A,R09D1.10
T05B4.12,1414.7618464089903,-2.153188992214388,1.0229883961849775,6.525944371837584e-4,0.007848818732307642,A,T05B4.12
C01G10.5,29.1583539867542,-3.1037916462418136,1.878037311305184,6.55850045707827e-4,0.00786665541311172,A,C01G10.5
F56B3.4,21.022059681492955,1.7692481769149402,0.8163089783209375,6.548060181264786e-4,0.00786665541311172,A,F56B3.4
M28.10,18.49406778063071,2.2544008250315755,1.080493686053405,6.580572558805258e-4,0.007883211136434696,A,M28.10
LLC1.2,89.57068600172106,1.7472569030989324,0.8054770978932507,6.612474575015299e-4,0.00790291620213229,A,LLC1.2
R10H1.1,124.02574780373861,-1.141003175578147,0.450447294767992,6.688439569233266e-4,0.007979380324800332,A,R10H1.1
F36D1.13,3.883828180848195,-3.0181404193731582,1.6990524540583247,6.706466290368999e-4,0.007993723562217803,A,F36D1.13
F07F6.8,111.57372644425745,-1.0759589328492918,0.41199205144597717,6.718397970135938e-4,0.008000782698961527,A,F07F6.8
F23D12.7,21.794009204277593,-2.0304860679857066,0.9617021981072383,6.732642424798302e-4,0.008010580986931599,A,F23D12.7
srt-39,23.48743630459305,-1.9328516981363983,0.9101795248775242,6.79131309897369e-4,0.008073173446404973,A,W04D2.2
C09B7.2,67.49419003794186,-1.2607745413680786,0.5248063903718606,6.828771548225414e-4,0.008110460695189399,A,C09B7.2
C44C1.1,212.0650707056644,1.2225777934276074,0.5018807741856144,6.875593893323925e-4,0.008158792967532509,A,C44C1.1
K02C4.2,85.96653403520354,-1.7788426060953753,0.8279540297663739,6.882910294302688e-4,0.00816020192861496,A,K02C4.2
C28G1.6,7.42196982589277,-2.149350366743408,1.0312208058071544,6.907608568625157e-4,0.008182197551839443,A,C28G1.6
C05D2.11,112.52111116272923,-1.131501066921566,0.44714116298941,6.963151901580319e-4,0.00824065817045692,A,C05D2.11
F39E9.10,71.25718102360425,-1.3073450969783598,0.5555240998002713,7.025217473093955e-4,0.008299356294301057,A,F39E9.10
C06G3.3,119.21470411996769,-2.7939770128991004,1.4672379637956294,7.055319530286444e-4,0.008327528743460435,A,C06G3.3
thoc-7,90.45914324002375,1.2398847188638014,0.5148306060992424,7.102783807080202e-4,0.008376126094549673,A,B0513.2
ZK896.5,35.58337647432998,2.6592278852758766,1.362104082507376,7.184108805998111e-4,0.008464533154252996,A,ZK896.5
D1086.9,19.802148349353114,-2.8128497309166978,1.495414928815485,7.223285903824523e-4,0.008500498093791688,A,D1086.9
C34E11.4,3.5184326278550557,-3.046339638327944,1.8559072915759585,7.227402615421504e-4,0.008500498093791688,A,C34E11.4
T20D4.7,8.116275292537917,-2.855300958735964,1.5414392500082106,7.267832211201574e-4,0.008540504683136607,A,T20D4.7
K06G5.1,171.59214951311165,1.0447716240503617,0.3983320720000142,7.333455758886711e-4,0.008602434358926667,A,K06G5.1
gss-1,63.606961877113214,1.2034923967296522,0.49540128437244957,7.41908150975901e-4,0.00868756826921121,A,M176.2
ZK795.3,85.88594400374059,1.082704052424734,0.42142944474274757,7.417557240277489e-4,0.00868756826921121,A,ZK795.3
pqn-62,138.06066847040205,-2.6871976261446804,1.3965270629797746,7.437026814052608e-4,0.008700929262064713,A,T03G11.1
T05A7.1,45.777334254572146,-1.4633033174264771,0.6561807865469138,7.497769615870415e-4,0.008764293649315075,A,T05A7.1
Y7A9A.79,4.349789304768439,2.94287780419049,1.6746999964536882,7.539492423147707e-4,0.008805333519455139,A,Y7A9A.79
T04A6.1,513.9783001298025,-1.3080799701145334,0.5618665856851067,7.56043808074407e-4,0.008822057196058417,A,T04A6.1
ZK1193.2,14.529483528068667,2.729588955308363,1.4401968428709675,7.588312100008098e-4,0.008839089002581612,A,ZK1193.2
nlp-31,16.15824098270389,-2.7737514903696714,1.4826850106585807,7.625792090483618e-4,0.0088749821584527,A,B0213.6
lys-3,22.34508867135584,-2.042202329990138,0.9894610619817208,7.641517821910344e-4,0.008885516880429198,A,Y22F5A.6
F32H5.3,290.9783578264557,2.166849383710946,1.0608555048401505,7.661706381672235e-4,0.00890121804237209,A,F32H5.3
F09C6.1,6.835944002106785,3.010083214967289,1.8469937516254296,7.698021257087224e-4,0.008935610725096714,A,F09C6.1
T26C12.2,59.02883470426788,-2.3950637614195345,1.2004486645993189,7.728532232329721e-4,0.008963212381640932,A,T26C12.2
C05D9.9,111.17600272428145,-1.8214879350373048,0.8697551025818361,7.855940728076183e-4,0.009103045679165039,A,C05D9.9
T23F11.11,10.242136836573216,-2.274563881267401,1.1318018929894724,7.932954925157689e-4,0.009161987401168008,A,T23F11.11
F44E2.9,31.573223970932386,1.4475957868201474,0.6522400100276363,7.937262444861025e-4,0.009161987401168008,A,F44E2.9
srw-17,4.196110668642229,-2.9990631845792164,1.8718378492107774,7.933698897553626e-4,0.009161987401168008,A,T10H4.6
del-3,16.67585113555468,2.4783043437502132,1.264579737082585,7.991190997466658e-4,0.009211663804352475,A,F26A3.6
Y102A11A.6,19.70917024624584,1.8526064796272743,0.8901243584258919,8.0057169521618e-4,0.009220425216356591,A,Y102A11A.6
F45E12.6,37.09369175342628,-1.775383728082351,0.8465477513088295,8.02627812096746e-4,0.009236116413358753,A,F45E12.6
nog-1,3236.8032013940365,-1.042545659053223,0.4020050881407912,8.06076193577295e-4,0.0092662877026691,A,T07A9.9
C18B2.3,17.694618321507267,-2.131353756659277,1.0503887328510546,8.066416890035666e-4,0.0092662877026691,A,C18B2.3
Y57G11C.31,160.0833966491114,1.5033996769553264,0.688322024350477,8.109476893088299e-4,0.009307722013325656,A,Y57G11C.31
M04C3.5,9.642026788395752,2.7976903471118346,1.5409410182438386,8.174568745311558e-4,0.009374350411290101,A,M04C3.5
gst-27,36.06199628447526,1.764847310928805,0.84447046277173,8.260773147157594e-4,0.00946505453367093,A,Y53F4B.30
nspc-6,8.129455804850792,2.7757096273801856,1.5254019427878964,8.302313850441902e-4,0.009504471763094022,A,C03G5.13
oac-46,209.29518515563856,-1.3260990244293107,0.5811659207204396,8.320202239264029e-4,0.00951676740666334,A,T14D7.2
