gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_wb
nlp-55,898.4940304401671,-1.1046006080134618,0.32399676672124067,9.672138887601391e-5,0.0028302166406488994,F14F11.2
brp-1,341.84389053086375,-1.1636189579988943,0.3510312592058716,9.785052617043796e-5,0.002856977862792129,Y79H2A.1
cpt-4,15.302529143625875,2.199882721406314,0.9898806440097224,9.812611836692054e-5,0.002858755229621838,K11D12.4
F32A5.3,107.24454395565218,1.7250521053941044,0.716279475234203,9.892371973641812e-5,0.0028756995732984077,F32A5.3
F23B12.4,52.962273751794,1.4894027062781243,0.553458962805045,9.949091128762553e-5,0.002885886694735177,F23B12.4
C14B1.2,29.761448767433833,2.0063694970864536,0.8892653845768387,1.0000298969012108e-4,0.0028881557586426724,C14B1.2
col-176,69.03821053779562,3.2629207951138994,1.4594258746157116,9.996213699163558e-5,0.0028881557586426724,ZC373.7
akt-1,1090.637854358222,-1.2790825143030158,0.41369209520672234,1.0022453297376281e-4,0.0028882888138802554,C12D8.10
B0261.7,13.90107816671545,4.0131517294714785,1.8922724095988581,1.0132774136891689e-4,0.002907494716779654,B0261.7
ZC443.3,105.78246030765948,-1.3986976675170522,0.4912127971789617,1.013127948553574e-4,0.002907494716779654,ZC443.3
pat-10,1376.9297188556895,-1.596303678174191,0.6309732594901223,1.0206774475681737e-4,0.002922430007940358,F54C1.7
F36F2.2,141.72319337270056,-1.3728572824436744,0.47467662710138425,1.0307908368637031e-4,0.002945053476824752,F36F2.2
tos-1,887.1448212079969,-1.3075258803852574,0.43509589770633045,1.0917258211000856e-4,0.0031124705743311647,K07B1.6
dod-21,12.780920822586737,4.1594674640155835,2.0960876171836786,1.0950651568752645e-4,0.0031153199783412974,C32H11.10
B0432.14,39.33372822903349,-1.625394261198015,0.657531725918555,1.1007604892328135e-4,0.0031248454485385243,B0432.14
F36H2.3,98.56263017686479,-1.524046331575209,0.5856533571558264,1.1047619742417119e-4,0.0031295321117136496,F36H2.3
subs-4,11.154954819195034,4.1842864690325206,2.1453894304866488,1.1100196193260305e-4,0.0031377497264770213,Y47D3B.1
nlp-1,144.9477441054482,-1.689709961842694,0.7031280762572933,1.1142172004618301e-4,0.0031385401830718316,C01C4.1
B0304.2,10.099061684819947,4.234810224756478,2.246311861542833,1.115013900099877e-4,0.0031385401830718316,B0304.2
E04F6.9,110.11387332392324,-2.387688060332173,1.10113172066966,1.1326564711468735e-4,0.0031749446436374527,E04F6.9
spl-1,59.445918708796675,1.5716644864297336,0.6217641904697665,1.1327164681746959e-4,0.0031749446436374527,Y66H1B.4
F35E8.10,95.10014714014706,-3.0540937547675675,1.3980783549338902,1.1356454083952098e-4,0.003176467009952484,F35E8.10
W02B12.1,107.15630975828893,1.8255353852280887,0.7967593083204403,1.1606973287650647e-4,0.0032329548609159146,W02B12.1
F09F7.6,89.68316822792856,-2.224935695260572,1.0243776646073859,1.1604182489286962e-4,0.0032329548609159146,F09F7.6
K10G4.15,33.91188281008912,-3.615566659075318,1.6834557722930492,1.1657341679975179e-4,0.0032402055767680486,K10G4.15
F47H4.2,40.26253574191777,-1.4343332643524902,0.5252580350701329,1.1720219820475654e-4,0.0032508959727044345,F47H4.2
F55G11.8,16.594658189214012,2.3500022189924317,1.090500686170268,1.191521447378062e-4,0.0032981115489379457,F55G11.8
srv-1,38.71929472496115,1.667127734928909,0.6939977153410946,1.1974968608307987e-4,0.0033077745238799285,R13F6.3
cey-3,31.907190729568935,3.459819324105492,1.6154398309800064,1.2309424618167503e-4,0.003387722299221321,M01E11.5
C32F10.4,268.62894485836597,-1.5815476477837411,0.6356457971697046,1.231528911539071e-4,0.003387722299221321,C32F10.4
T05C12.4,7.327936036869179,-3.610510087455374,1.7120897734580705,1.2664642808696887e-4,0.0034766402959791826,T05C12.4
nol-58,1405.1390530020583,1.1226669148138546,0.34088373683526124,1.2988551618144114e-4,0.003558221733415036,W01B11.3
ZK185.3,10.446009155291252,3.465694841918143,1.637934336824005,1.3029817436879386e-4,0.0035621969066655474,ZK185.3
asg-1,164.11105502693297,1.102807957135612,0.33249812773260085,1.328123232009166e-4,0.0036234903096250075,K07A12.3
klp-18,19.228721079190148,3.8291584482524827,1.8959900394381812,1.3460773672839573e-4,0.003664964022089695,C06G3.2
C48B4.6,28.23442314955027,3.444957848972087,1.6429914353439494,1.3671110382812367e-4,0.0037146359925870173,C48B4.6
mppa-1,27.01834421680246,1.4985800644814675,0.5845011403564431,1.3911069285571097e-4,0.003749230292876388,Y71G12B.24
ilcr-2,57.003842430280855,1.6131575623500223,0.668831745083383,1.388771175530653e-4,0.003749230292876388,F56D1.2
F13D11.3,58.59491647987817,-1.6579250937589258,0.7010203235926323,1.3885860400282974e-4,0.003749230292876388,F13D11.3
acdh-7,268.5867918831353,1.2926558999297473,0.43764085430624367,1.3854029478794786e-4,0.003749230292876388,T25G12.5
Y48G9A.7,19.254970668811367,-3.6943597936507517,1.8239238436558778,1.4383140011190888e-4,0.0038608291554232963,Y48G9A.7
T28H10.2,12.563402982955973,2.566667063673442,1.2254407189206866,1.437618866920052e-4,0.0038608291554232963,T28H10.2
C36B7.3,20.87270330058359,-1.8206790180125567,0.816468011844908,1.443225957813173e-4,0.003866219396845993,C36B7.3
irg-2,30.219908227520815,-3.988520534266786,2.1213557821286892,1.448769425780897e-4,0.0038732763322985664,C49G7.5
hmg-12,48.54748201973426,1.4798843110244866,0.5738492943613339,1.4519172549133668e-4,0.0038739130925684504,Y17G7A.1
erfa-1,280.6201318842195,1.2109967377109456,0.39044353171189256,1.4565923843301383e-4,0.0038786142009942922,T05H4.6
pole-4,13.70947232332768,2.526607122973018,1.2103771742637024,1.471450850910563e-4,0.003902569049606222,Y53F4B.3
brd-1,21.858465704579224,3.8962175595472854,2.033221210875307,1.5022537416693087e-4,0.00397634320409248,K04C2.4
R05A10.1,53.6407594272395,-2.775637782829971,1.335112970821649,1.5144274068968597e-4,0.0040006123998858716,R05A10.1
tomm-70,272.52632634684005,1.1135049121251708,0.34190623599340864,1.53024601327862e-4,0.004034395132830009,ZK370.8
dmd-8,17.0016937926639,-3.973435296961342,2.17253653535386,1.5518273328579045e-4,0.004075153670546379,T22H9.4
C17H12.6,11.469308347031118,3.9252902413956106,2.1171648391556137,1.5836714011236038e-4,0.00413974343523637,C17H12.6
acs-3,21.040072569400802,-2.875244135534521,1.3934284404407438,0.00015857512032225842,0.00413974343523637,T08B1.6
F20G2.2,54.11877104162053,1.656575589510316,0.713029193519606,1.591780407238738e-4,0.004147351143243944,F20G2.2
W03F8.6,44.222266754628876,-2.4230153281967297,1.1734856746845546,1.5973024846593122e-4,0.0041536104063972816,W03F8.6
moag-4,116.73613394154329,1.155351154267983,0.3645963720471408,1.6220263743453716e-4,0.004201490106621455,Y37E3.4
Y49E10.37,10.68102218688208,4.017988177316052,2.4255528433786457,1.6203556430791964e-4,0.004201490106621455,Y49E10.37
glh-1,46.95301929578163,3.0051265807377403,1.4652827051123958,1.634543750713443e-4,0.004225692329514326,T21G5.3
csc-1,14.15416895934914,3.780733551904558,1.9816773364536464,1.6629780584419076e-4,0.004274303063725011,Y48E1B.12
F48D6.4,167.3235307923175,-1.8402821115002377,0.8449700777561838,1.6589295451326658e-4,0.004274303063725011,F48D6.4
chil-22,18.034797973966693,-2.902150419628719,1.4177849221915755,1.6603957705837595e-4,0.004274303063725011,R09D1.10
flp-7,354.99074951941645,-1.2431081373576773,0.41627584607536144,1.692140910880924e-4,0.0043408794002829714,F49E10.3
lite-1,112.82283225100397,-1.9776281010623808,0.9372689036268149,1.7208466519792674e-4,0.004406029293163839,C14F11.3
trm-1,52.300967224973085,1.1824074310341717,0.3822018661024262,1.754566170983788e-4,0.004475152107371294,ZC376.5
ZK622.5,41.54920710508089,-1.7241200031132995,0.7725249262434511,1.7720305123039367e-4,0.004507469984249355,ZK622.5
Y42A5A.3,33.57908774241891,-1.8150198086483433,0.835788724033811,1.7740080154323736e-4,0.004507469984249355,Y42A5A.3
tag-243,128.90994180574023,-1.9282940444339982,0.9105525693414815,1.7788082774306558e-4,0.004511057791564143,T04A8.4
dhs-19,824.7132709355068,1.1240553948211467,0.35225371210845224,1.7853060139119413e-4,0.004518928568293457,T11F9.11
T19H5.4,211.24116199229599,-1.1379045087074227,0.359307470380202,1.790283130482355e-4,0.0045229278176929935,T19H5.4
mrpl-16,83.92615060050805,1.1310534108513093,0.3560581374727094,1.800985267035873e-4,0.00454134807676432,T04A8.11
oatr-1,243.40265395216724,1.606674615213445,0.6889097120628225,1.816512283315434e-4,0.004571842068064592,C16A3.10
tsfm-1,81.12001255198795,1.0789495539381457,0.3317275243467962,1.8334060869589305e-4,0.004605654460711547,F55C5.5
unc-60,381.6666749220111,-1.1763942169159645,0.38077082351967945,1.8370659655094187e-4,0.004606157488661469,C38C3.5
pqn-35,517.9410029442189,-1.2551578245174473,0.42896055531369337,1.870290537386149e-4,0.0046806481606690205,F35D11.2
C05C10.3,188.96088261820745,1.2667728233247446,0.43732790595445914,1.8970767769956246e-4,0.004738776774656612,C05C10.3
hel-1,642.5970828592443,1.0629147644221077,0.32592433689698813,1.9191199641680018e-4,0.004775918355688369,C26D10.2
acs-5,150.5785469452957,1.0961835454880355,0.3411965822308773,1.9168968727853992e-4,0.004775918355688369,Y76A2B.3
F36F2.8,29.396330669659832,-2.897631004913934,1.4543452123490976,1.9328957096200201e-4,0.004801226395127043,F36F2.8
Y39G8B.9,213.8301157958079,-1.5729861480990655,0.6697162141306973,1.9433664274566553e-4,0.004818245924610411,Y39G8B.9
clp-4,302.01493917598765,-1.3225856695991547,0.4777673991946711,1.954795188151017e-4,0.004837573073428,Y39A3CL.5
gld-3,19.096138510145835,3.4440060361809204,1.7881555980219388,1.9674712905407523e-4,0.00485090977078881,T07F8.3
cox-16,204.39979096808915,1.0522558405689484,0.3219539076164072,1.9669201985593107e-4,0.00485090977078881,C24G6.8
Y34F4.1,13.87441023970179,-3.582805664341211,1.9037189658055416,1.9824562643782525e-4,0.0048788212022055555,Y34F4.1
nra-1,155.98570499900964,-1.4813322084891312,0.6004527792250042,1.990346835847007e-4,0.004889202541045581,T28F3.1
nlp-45,372.399258403557,-2.3445068826341173,1.1718858563832795,2.003932469458242e-4,0.00491350955771032,T01B6.4
clik-3,884.7847564681298,-1.3538499776542776,0.5026609288915826,2.0122041662815738e-4,0.004915685554105115,K03E5.2
C18B12.4,371.01946725777384,-1.0918766977073564,0.34074222555284617,2.0096868301051874e-4,0.004915685554105115,C18B12.4
trap-4,1469.8905691724287,1.1872906443183802,0.3914794336259783,2.0415290876536226e-4,0.004978190159893833,Y56A3A.21
toe-2,6.043202774809969,3.7568364960053278,2.138694424668433,2.0702160841662984e-4,0.005029718420545638,C56E6.3
F07H5.7,128.29858705720383,-1.5585194552686494,0.6644409730073928,2.0679733055640047e-4,0.005029718420545638,F07H5.7
tns-1,48.101000830826244,-1.138314619979483,0.36592434569773136,2.1195028690303375e-4,0.005138802242866231,M01E11.7
ttr-17,785.1999608700891,-2.4326391951162334,1.230561228176416,2.1228340345323923e-4,0.005138802242866231,Y5F2A.2
C16A11.4,35.29877250760143,3.1616823923288395,1.6340660597554648,2.137950129994936e-4,0.005156642759194308,C16A11.4
fbf-2,13.606753552364172,3.7776763583181627,2.219141426244054,2.1349172207795126e-4,0.005156642759194308,F21H12.5
nlp-53,874.1334518335864,-1.1474488273004408,0.37146754267513227,2.1553753525068331e-4,0.005189270785402528,Y12A6A.2
fkh-7,1193.3589603748087,-1.3050580528302396,0.4717594448700818,2.1719412553608175e-4,0.005210310968265572,F26D12.1
scl-21,20.090754904848286,-3.010856176333972,1.5495550720593658,2.1692494899055867e-4,0.005210310968265572,Y43F8B.5
C48B4.9,16.937235960524855,3.7508513338644462,2.2072412338339618,2.2025340188449853e-4,0.005264728532657475,C48B4.9
B0272.4,299.28349878938184,1.3887619384410748,0.5362791862176254,2.2133093040147098e-4,0.005281003597428646,B0272.4
F13D12.6,599.7506534781264,1.4678778982312615,0.5995383256115735,2.2278512831247913e-4,0.005298445557253537,F13D12.6
F41E7.20,22.597448717137304,-3.264524187360429,1.716210385727161,2.2285785729773028e-4,0.005298445557253537,F41E7.20
ldp-1,483.70096588118605,1.13567746448616,0.3670013475251485,2.257104804280526e-4,0.005356701134436885,F22F7.1
B0393.3,22.6503899224371,3.0186072928839147,1.567984394272103,2.2669496650014822e-4,0.005370492498190344,B0393.3
ins-22,57.7439191650213,1.642358641994284,0.7391201786602181,2.2764271334356324e-4,0.0053833660487676745,M04D8.2
clec-52,19.61146121733035,2.4339636110311766,1.24594680789795,2.2865194171072656e-4,0.005397645304852151,B0218.8
col-42,5.038977125637246,3.617975586768349,2.042390521736159,2.298673046666943e-4,0.005416731494393571,Y69H2.14
D1081.7,11.105274906650289,3.7034097973318305,2.1826482141941868,2.3195628474936795e-4,0.005446677204855529,D1081.7
clec-71,9.388924813749835,3.65700699789924,2.1209099543792975,2.358433538981204e-4,0.005528201432745731,Y46C8AL.4
F22B7.9,206.59598178707208,-1.8148919849793692,0.8705549045309074,2.363478213669196e-4,0.005530289795569715,F22B7.9
asp-2,755.1570792600626,1.3777886798359904,0.5332505341040817,2.3807157048110207e-4,0.005551111890342194,T18H9.2
fkb-6,313.99252653178377,1.0532440336033697,0.3283313761234001,2.3798953954879247e-4,0.005551111890342194,F31D4.3
bus-12,12.193896424411825,3.619168590080094,2.0766217905611404,2.3856498913263761e-4,0.0055528920722236665,JC8.12
gst-30,12.27134958196296,-3.0825241073426555,1.6264069363210678,2.402414074138663e-4,0.005582153749228999,ZK546.11
let-630,47.91197718546298,1.1403474158021785,0.3722497427671385,2.4151816356711087e-4,0.005601750377416311,Y110A7A.19
trap-2,1754.5965573270691,1.1375159045628345,0.37077909789835073,2.41926278129366e-4,0.005601750377416311,T04G9.5
C27B7.9,437.34248685245734,-1.664527175000398,0.7630256778058618,2.423684696899279e-4,0.005602246190020312,C27B7.9
dhs-15,56.536769584897336,-1.9085531073693018,0.9422734300654674,2.4893633548167955e-4,0.005744087297405687,R05D8.10
ngp-1,398.93952423547813,-1.0047563570388305,0.3088659586671181,2.5265175201583454e-4,0.005813346905214624,T19A6.2
acox-3,269.647619171741,1.2524357744518713,0.4437436960718136,2.528111655489911e-4,0.005813346905214624,F58F9.7
cpz-1,470.98840463673474,-1.1474865415246123,0.37908434840265937,2.586244713670537e-4,0.005906219917291514,F32B5.8
Y53H1B.2,660.1250574798381,-1.4320508090465989,0.5835017218519859,2.5824360159312586e-4,0.005906219917291514,Y53H1B.2
E01G4.5,97.70044718642876,-1.508487214626167,0.6459187945586281,2.580219623469873e-4,0.005906219917291514,E01G4.5
Y54G2A.44,10.12868526975096,-3.48394199353742,1.9815690347537762,2.6000382046484095e-4,0.005917961197816016,Y54G2A.44
ZC376.2,11.435725206468284,3.357156947262087,1.859281591870009,2.600275875561341e-4,0.005917961197816016,ZC376.2
Y43F8C.13,60.44863005993727,1.8971295112484217,0.9409825487999467,2.6071153745853374e-4,0.0059234017230766515,Y43F8C.13
inf-1,2835.3085219405157,1.1028010337140928,0.3556273123504497,2.6207376403195e-4,0.005944207997140344,F57B9.6
T23F2.4,236.37563376288188,-3.0910019627847354,1.6684568997439404,2.6520305050945923e-4,0.005994759617118745,T23F2.4
asb-1,44.257047095152984,1.5342105371364583,0.6706155752885765,2.677921413537941e-4,0.0060430246948888384,F35G12.10
Y39G10AR.11,261.0882053832947,-1.1988576453722255,0.4116704703616307,2.692357467626107e-4,0.006044864641479594,Y39G10AR.11
Y73F4A.3,89.67747909779803,-1.2443384032203662,0.44167262163335785,2.685772590138417e-4,0.006044864641479594,Y73F4A.3
dpy-6,80.6402157433942,2.3886799560942458,1.25324674560965,2.6879727712864987e-4,0.006044864641479594,F16F9.2
nac-1,204.48265931233587,1.1109383998204747,0.3614391700626198,2.730483497285691e-4,0.0061201443237140895,F31F6.6
mtp-18,43.37653266941874,1.6427301171630588,0.7623807200282947,2.7926345289967477e-4,0.006248930440178604,T13C5.8
F13G3.10,98.54341855938266,1.29519943583975,0.4812327326403354,2.805329418650344e-4,0.006251061724134334,F13G3.10
tre-2,178.7645393317019,-1.1398482821451557,0.3784421059278396,2.814579275099638e-4,0.006251061724134334,T05A12.2
clec-56,30.181809992666135,1.9912798020457017,1.0159914578877172,2.81416029813931e-4,0.006251061724134334,F08H9.7
F20D1.3,151.894126176417,-1.253234911297701,0.45074728827122246,2.8170625165093886e-4,0.006251061724134334,F20D1.3
mre-11,7.271215866298191,3.465385874255071,2.0191651560828716,2.809542784238893e-4,0.006251061724134334,ZC302.1
T22F3.11,113.4720840158767,-3.10263664871782,1.7025521157593047,2.8317533374698733e-4,0.006273205313656222,T22F3.11
F54B11.10,9.835392079332768,3.537834109291427,2.140994750156045,2.8598791365038926e-4,0.006324988508872562,F54B11.10
gpa-3,17.214919310045172,-3.484110046556031,2.0658345035004917,2.883275320090997e-4,0.006355617154253565,E02C12.13
B0272.3,108.99883715051736,1.0701920695713212,0.342814322776247,2.8822148505173274e-4,0.006355617154253565,B0272.3
C35C5.9,262.2046525694756,-1.5789782461151711,0.7160064742224921,2.910921707805268e-4,0.006395381455069197,C35C5.9
sru-20,4.714602817887548,-3.4295039557449507,2.003601588389804,2.908764969043863e-4,0.006395381455069197,T04A11.7
haf-4,48.67221817164796,1.2353277275213044,0.4403481675390716,2.921064377121771e-4,0.006407092441021295,W04C9.1
C45G7.13,21.05366135845919,-2.2380648605014826,1.1811609405775687,2.941987801311588e-4,0.0064423726293852766,C45G7.13
tufm-2,155.18055037406918,1.1024766544674716,0.3602775390048447,2.967453770071411e-4,0.006476832704054225,C43E11.4
F55H2.8,107.65338874626158,-2.519055006904207,1.351679025246323,2.9643128922661374e-4,0.006476832704054225,F55H2.8
ptr-4,35.21395155750106,3.483111268389932,2.099083513124746,2.9868016213582626e-4,0.0064977576448960635,C45B2.7
T20D3.2,417.504791797788,1.2654964483841802,0.4637661900392553,3.0097947420858125e-4,0.006537097421880997,T20D3.2
nlp-79,228.48477988219648,-1.5063806989315596,0.6602268936235276,3.0272947835064437e-4,0.0065582801319992575,F09E8.8
F41E6.12,9.531698346739846,3.336527517207219,1.9309434720816445,3.0293993399275527e-4,0.0065582801319992575,F41E6.12
Y110A2AL.9,93.0077928366262,-1.304424668590003,0.4939314307180281,3.040392209082025e-4,0.006560742604816545,Y110A2AL.9
wago-4,27.00054193681598,3.3802532454374425,1.9817818517776258,3.046878323573162e-4,0.006564100000008588,F58G1.1
cpr-3,73.33367470711971,1.553700726278953,0.7029189821869214,3.120194925637337e-4,0.006700366974183146,T10H4.12
ZK909.6,48.038820946644556,-1.3131105369533504,0.5036260885764532,3.1621030062482005e-4,0.006756532800313912,ZK909.6
ZK971.1,239.97721672268878,-1.3637077211209623,0.544660128208902,3.1634212188234114e-4,0.006756532800313912,ZK971.1
efhd-1,135.31979857683504,-1.3018545481537176,0.4950455244323528,3.174187308219815e-4,0.006756532800313912,Y48B6A.6
scl-11,323.7556634363426,-3.164156809275148,1.8010394199284636,3.1748998333821555e-4,0.006756532800313912,F49E11.6
pph-1,167.15702213117217,-1.1538581868071465,0.392083211150933,3.1767985075833777e-4,0.006756532800313912,C05A2.1
F57F5.1,294.4844615409801,2.0224749071369206,1.055501656918891,3.157538599526029e-4,0.006756532800313912,F57F5.1
clec-139,36.28274873420536,-1.9645272523026185,1.018531170606274,3.2052209147053704e-4,0.006795272493373775,F35D11.10
crm-1,216.88769280611595,-1.4626962123374316,0.629086246476213,3.2018478987903614e-4,0.006795272493373775,B0024.14
abce-1,127.97840269590924,1.0081194160420737,0.3176305241157918,3.21957346144778e-4,0.006814849136043838,Y39E4B.1
cpr-5,863.4882414104401,2.082438468407261,1.0993046040858239,3.229762095825173e-4,0.006825563895843865,W07B8.5
C49F8.3,150.94140316386213,1.2891833607592895,0.4874846877074238,3.2777180105788347e-4,0.006915933057503424,C49F8.3
cyp-33C2,3.9160691972030546,-3.34684718823798,2.0083929196000754,3.3193899314471273e-4,0.006981731050124337,C45H4.17
C01G10.15,66.13358243584344,1.9158047692168723,0.9915155565026221,3.3507811824586166e-4,0.007036640483163095,C01G10.15
mrpl-23,71.67985490252718,1.192060923116422,0.41923131851643525,3.3754624243239765e-4,0.007077308144480225,T08B2.8
T24B8.5,51.24829442234266,2.2260950971437428,1.2014098629276775,3.3859802268069485e-4,0.00708819822951379,T24B8.5
mrpl-12,80.70229019270708,1.2696694359218483,0.47556175160630154,3.4256540212196417e-4,0.007140492730514437,W09D10.3
dhs-27,48.22830487545985,2.2159526369834506,1.1973482803933382,3.4270503641270283e-4,0.007140492730514437,C04F6.5
flp-2,1703.7876560164743,-1.0409128697064474,0.334736272672128,3.42140585791673e-4,0.007140492730514437,W07E11.3
ndx-9,99.67023229920922,1.142529900276162,0.3894621306972331,3.4669951284049084e-4,0.007194166451421587,F13H10.2
fat-7,10.079560913900808,3.4138049549576652,2.570306385750733,3.4659801919258246e-4,0.007194166451421587,F10D2.9
cat-4,567.7724674502704,1.567499046277145,0.726510844604353,3.469021227138846e-4,0.007194166451421587,F32G8.6
lact-8,13.495448644529166,-2.747295756541974,1.5398584545044278,3.5033186442668513e-4,0.007242730501516904,Y42A5A.2
C25F9.4,5.131074349755425,3.2684160114117433,1.957567062615621,3.503305803236664e-4,0.007242730501516904,C25F9.4
trap-1,791.9528848231873,1.1293757962306323,0.3823135654782253,3.511519534772287e-4,0.007248429625729958,Y71F9AM.6
flp-28,2035.9466581438912,-1.109226989248485,0.37101855901461117,3.52333405517826e-4,0.007261558763257485,W07E11.4
hoe-1,36.23522427169994,1.283065509154444,0.48879521023351996,3.5659265801016716e-4,0.00733798245556007,E04A4.4
faah-2,105.24231416976413,-1.40332547319488,0.5895394314995973,3.595374321027091e-4,0.007375801270019227,B0218.2
W02D7.11,18.966847107710667,-3.36755683096017,2.114306646283009,3.595384575816793e-4,0.007375801270019227,W02D7.11
C32D5.7,72.69182861187168,-1.4278492488632808,0.6111608751176155,3.611516747243675e-4,0.007397497534277275,C32D5.7
twk-5,32.22584407540096,-1.7569603819808672,0.8851567458800677,3.617605867894342e-4,0.007398587484661332,B0334.2
maea-1,100.83050920449652,-1.2689911126210534,0.47903477590867294,3.6267602199260536e-4,0.0074059333693397966,W09G3.2
Y55F3BR.6,538.3137826969476,-1.659188526845004,0.8086882287699568,3.650106515227512e-4,0.007442192671322985,Y55F3BR.6
ZK6.6,31.617440407167305,3.1600130413645684,1.8743406905916877,3.659501713826256e-4,0.007449939727505012,ZK6.6
F45D3.4,687.8881928189683,-1.2308986266628617,0.45138066094688556,3.6813417783833363e-4,0.00747155250570057,F45D3.4
cey-2,19.8686658003605,3.229019828288042,1.9484759664595468,3.678692461532156e-4,0.00747155250570057,F46F11.2
lfe-2,493.63444182157014,-1.125318195330665,0.38234738489223447,3.699350697592541e-4,0.00747392339723021,C46H11.4
glb-11,415.36123631816355,-1.4718100316805933,0.6516501579092934,3.6939501307310045e-4,0.00747392339723021,C36E8.2
Y75B8A.7,75.45633868253866,1.2099125140013305,0.43661474438197123,3.6967026853471167e-4,0.00747392339723021,Y75B8A.7
nmad-1,615.734544583056,-1.1950163193825145,0.42698908457481116,3.740181647055083e-4,0.007533551958985079,F09F7.7
srd-28,113.25913364645663,-2.461582502656685,1.374897886538098,3.749970370370393e-4,0.007541858838536467,M01B2.2
Y43C5A.7,929.447203632186,-1.050842999728827,0.3436254752489723,3.827012802516237e-4,0.007685195845052968,Y43C5A.7
R57.2,25.43842567921439,3.3576924184599966,2.1839962541859412,3.8389756567222235e-4,0.007697608718915614,R57.2
T28H10.3,46.56438164924185,-1.8049934953165894,0.9315128531680751,3.8541098506323496e-4,0.007706309098690915,T28H10.3
C06H5.12,15.777993177827538,-3.216834247936678,1.9685029478482428,3.8548909867268665e-4,0.007706309098690915,C06H5.12
T01G1.2,1350.945545622925,-1.316054366041842,0.522218131746404,3.8879048578021604e-4,0.007760654464284552,T01G1.2
R102.11,52.52648645639247,-1.874362852734262,0.9878741270800854,3.9522462203367734e-4,0.007877276373886796,R102.11
hpo-6,138.885983009254,2.048143374517673,1.113871631452349,3.972063118001754e-4,0.007904939963090486,Y41D4B.16
ttr-22,65.8538710203027,-1.624570310005336,0.7919727420958129,3.9958656916737844e-4,0.007940441167006682,T04H1.3
C23G10.2,73.93695326238564,1.1669378182768353,0.41206309975927286,4.0061603334974036e-4,0.007949034080504387,C23G10.2
Y70G10A.3,460.73732826668396,-1.0999025601523271,0.37217079096486094,4.076397647993691e-4,0.0080763628400875,Y70G10A.3
crn-6,73.8661917203416,1.3627369900951487,0.5663435336011045,4.0839773333552264e-4,0.008079357238676298,K04H4.6
unc-87,502.5417877969214,-1.405867541353929,0.6054570316514082,4.1350996968789064e-4,0.008156254424332704,F08B6.4
nlp-15,838.2184975553649,-1.090924438026778,0.3680064469149397,4.156427112902279e-4,0.008186193872955761,CC4.2
Y43F8A.1,278.30684527704466,-1.2608528425568981,0.4842322753800139,4.254551535947269e-4,0.008354734387846893,Y43F8A.1
mel-32,134.75137009618555,1.2315266488428247,0.4615955472846904,4.2656209588199143e-4,0.008364135117191213,C05D11.11
linc-1,19.649217630875093,-2.8266478958769325,1.671515123020614,4.304871097614324e-4,0.008427796568687316,W09C5.11
mul-1,37.91827853381765,1.5016139347043358,0.6951858479020333,4.3107476815953597e-4,0.008427796568687316,F49F1.6
C18H9.5,107.5488880404499,-2.5776939814929594,1.4949363823431123,4.35612859088723e-4,0.008487184953068336,C18H9.5
vap-1,75.7214189561285,1.824322282960092,0.9658670501196791,4.360248240873323e-4,0.008487184953068336,F11C7.3
pha-4,283.1411158960993,-1.3341268789688372,0.5484505537424019,4.4083134774849746e-4,0.008568216881640138,F38A6.1
T15B7.1,13.559881324015416,3.283863182228119,2.2965615299605733,4.4549998702802547e-4,0.008646336482931678,T15B7.1
cyp-25A2,101.62725839878773,1.777375205855705,0.9346666281291255,4.5174359470783815e-4,0.00873395414379151,C36A4.2
ZK822.2,179.71557396896281,-1.1759559664216208,0.4249621896471763,4.519824549400894e-4,0.00873395414379151,ZK822.2
fip-5,70.8957210972236,1.4691614413019163,0.6716788315661824,4.5186222287427213e-4,0.00873395414379151,F41E7.4
Y73F4A.1,34.507502734863934,1.9039474548937734,1.033841155485588,4.5444436724210904e-4,0.00876880044269774,Y73F4A.1
nol-16,97.24913917180383,1.0428568926238762,0.34677284278465687,4.6184841549351725e-4,0.008885910121214868,ZK265.6
F54B8.4,60.35330846065231,-1.5164567228120456,0.7166728033672751,4.61556542950489e-4,0.008885910121214868,F54B8.4
hic-1,116.25254369634314,-1.0717039264462211,0.36230691791623404,4.654104038832795e-4,0.008941521092787855,T28B4.4
Y19D2B.1,63.23564561687687,1.1513991154928904,0.4116539900908143,4.7873564347579927e-4,0.009157882697179298,Y19D2B.1
sip-1,104.87060217755212,2.5915137431811734,1.5380507102227703,4.8213620199003606e-4,0.009209700707740803,F43D9.4
Y39B6A.5,49.91510361032928,-1.7479100520433575,0.9215734313683027,4.8311025557835137e-4,0.009215085877894227,Y39B6A.5
C44B11.4,696.1832649786226,-1.0446682224033512,0.3498969057348895,4.881635763709113e-4,0.009284871222574733,C44B11.4
F28B4.3,236.40549360109281,1.3957394227130886,0.6135809069741958,4.8815704257425594e-4,0.009284871222574733,F28B4.3
pgph-2,581.4700643805946,1.716840869577365,0.9000158021327787,4.957069007358312e-4,0.009388110492740905,F44E7.2
col-168,13.054955495093052,2.921085377357141,1.8196539218222842,4.956904934113871e-4,0.009388110492740905,T10E10.1
glh-2,12.652034653341373,3.171063754537454,2.1536920679506775,4.954734090422858e-4,0.009388110492740905,C55B7.1
